Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing
913607,01/03/2019,17:07,1,522245,184161
913606,01/03/2019,16:55,1,525933,184947
913613,01/03/2019,18:07,1,523364,185271
913609,01/03/2019,17:16,1,521338,187247
913636,01/03/2019,21:32,1,523132,183593
913633,01/03/2019,20:50,1,525076,182895
913637,01/03/2019,21:39,1,521747,185805
913635,01/03/2019,21:10,3,546991,265533
913628,01/03/2019,20:22,1,519118,182634
913623,01/03/2019,19:09,1,522667,184754
913622,01/03/2019,19:06,1,523754,186516
913618,01/03/2019,18:37,1,522890,183013
913612,01/03/2019,18:07,1,519929,182427
913608,01/03/2019,17:11,1,523411,187893
913634,01/03/2019,20:53,1,523824,183386
913632,01/03/2019,20:29,1,518490,186421
913631,01/03/2019,20:28,1,518962,183393
913630,01/03/2019,20:25,3,541793,258518
913627,01/03/2019,20:02,1,522259,187550
913616,01/03/2019,18:11,1,525560,185454
913611,01/03/2019,17:52,1,518789,185432
913610,01/03/2019,17:41,3,547578,257837
913621,01/03/2019,18:45,1,520257,185983
913619,01/03/2019,18:37,1,518345,186113
913617,01/03/2019,18:31,1,523877,188027
913614,01/03/2019,18:10,1,521275,187405
22322,01/03/2019,20:50,2,409780,276491
22318,01/03/2019,20:26,2,398549,273962
22308,01/03/2019,18:40,3,539963,264202
22302,01/03/2019,17:49,2,409127,279102
22300,01/03/2019,17:30,3,545483,266798
22294,01/03/2019,13:19,2,402281,274875
22290,01/03/2019,02:23,2,411313,274654
22289,01/03/2019,02:08,2,401468,282549
22287,01/03/2019,01:58,2,407726,290856
22286,01/03/2019,01:51,2,412795,291186
22285,01/03/2019,01:48,2,399671,289570
22283,01/03/2019,01:12,2,395029,284126
22282,01/03/2019,01:05,2,404818,277441
22310,01/03/2019,19:03,2,403803,290665
22309,01/03/2019,18:42,2,402397,287115
22307,01/03/2019,18:40,2,402689,285901
22299,01/03/2019,17:24,2,413111,275097
22298,01/03/2019,17:19,2,412644,280423
22292,01/03/2019,02:33,3,543587,264771
22317,01/03/2019,20:26,2,408735,285828
22315,01/03/2019,19:54,2,412848,277481
22314,01/03/2019,19:39,2,396677,285192
22306,01/03/2019,18:38,2,394833,283386
22305,01/03/2019,18:38,2,405589,288427
22303,01/03/2019,18:19,2,404149,284129
22293,01/03/2019,12:34,2,400645,277576
22324,01/03/2019,22:41,3,543992,267870
22323,01/03/2019,20:51,2,407620,286349
22319,01/03/2019,20:27,2,397163,274063
22313,01/03/2019,19:23,2,408855,276059
22304,01/03/2019,18:27,3,539618,255756
22295,01/03/2019,15:13,2,406044,284690
22320,01/03/2019,20:39,3,546006,267866
22316,01/03/2019,19:56,3,540234,265464
22312,01/03/2019,19:14,3,547848,266198
22301,01/03/2019,17:41,2,401446,275910
22296,01/03/2019,15:30,3,546966,259127
22321,01/03/2019,20:50,2,398796,274671
913667,02/03/2019,20:38,1,525948,187948
913664,02/03/2019,20:02,1,522612,185537
913661,02/03/2019,19:47,1,521798,184993
913657,02/03/2019,19:26,1,525517,184724
913654,02/03/2019,18:53,1,518541,182650
913650,02/03/2019,18:35,3,546338,260111
913662,02/03/2019,19:55,1,525816,184085
913660,02/03/2019,19:42,3,544441,258398
913658,02/03/2019,19:27,1,521694,186141
913656,02/03/2019,19:20,1,521674,187434
913655,02/03/2019,19:11,3,540371,256823
913652,02/03/2019,18:46,1,521637,182726
913651,02/03/2019,18:40,1,519832,185128
913643,02/03/2019,17:31,1,518751,184999
913653,02/03/2019,18:48,1,524564,184963
913668,02/03/2019,22:46,1,519187,185958
913666,02/03/2019,20:25,1,522479,185025
913659,02/03/2019,19:37,1,520899,187222
913648,02/03/2019,18:19,1,520085,183846
913647,02/03/2019,18:16,1,520861,185988
913640,02/03/2019,17:06,3,542662,256437
913665,02/03/2019,20:02,3,543490,258764
913646,02/03/2019,18:04,1,520012,182726
913644,02/03/2019,17:33,1,519847,187311
913642,02/03/2019,17:26,1,525507,183984
913641,02/03/2019,17:20,1,519494,185872
913638,02/03/2019,13:01,1,521341,182362
913649,02/03/2019,18:31,1,525137,184194
913663,02/03/2019,19:58,1,525727,187677
913645,02/03/2019,17:46,3,544649,268011
913639,02/03/2019,13:02,1,524707,186342
22386,02/03/2019,20:51,2,412331,280799
22385,02/03/2019,20:36,2,399183,283462
22382,02/03/2019,20:30,2,412200,280986
22381,02/03/2019,20:20,2,411208,276609
22380,02/03/2019,20:05,3,541083,267625
22375,02/03/2019,19:36,2,401663,291958
22370,02/03/2019,19:23,2,402421,290074
22361,02/03/2019,18:51,2,412024,274298
22358,02/03/2019,18:42,2,398246,288268
22356,02/03/2019,18:40,3,545622,266611
22354,02/03/2019,18:38,2,405322,280188
22352,02/03/2019,18:33,3,543872,259312
22351,02/03/2019,18:32,2,410546,280940
22349,02/03/2019,18:30,2,397185,273247
22345,02/03/2019,18:22,2,413223,285189
22339,02/03/2019,17:53,2,398579,277627
22336,02/03/2019,17:40,3,542534,256744
22332,02/03/2019,17:25,3,545490,268385
22364,02/03/2019,19:01,3,547057,258482
22360,02/03/2019,18:43,3,544148,264301
22331,02/03/2019,17:24,2,397571,273278
22330,02/03/2019,17:10,2,411162,279763
22325,02/03/2019,11:55,2,403228,275106
22367,02/03/2019,19:06,2,403491,274669
22363,02/03/2019,18:57,2,410779,285309
22347,02/03/2019,18:27,2,408750,284926
22346,02/03/2019,18:26,2,413679,282148
22335,02/03/2019,17:30,2,406210,291521
22328,02/03/2019,16:41,3,540368,266878
22379,02/03/2019,20:04,2,395131,277159
22373,02/03/2019,19:29,2,404656,290264
22369,02/03/2019,19:09,2,397616,274224
22359,02/03/2019,18:42,2,399055,289084
22353,02/03/2019,18:34,2,402143,277844
22343,02/03/2019,18:20,2,409680,277663
22342,02/03/2019,18:03,2,409487,278832
22337,02/03/2019,17:48,2,397241,283114
22333,02/03/2019,17:25,2,412991,274413
22388,02/03/2019,22:18,3,544535,265648
22387,02/03/2019,21:29,2,398197,273347
22378,02/03/2019,20:00,2,394673,275109
22377,02/03/2019,19:55,2,405041,283649
22376,02/03/2019,19:38,3,539625,265939
22374,02/03/2019,19:30,2,402624,275351
22372,02/03/2019,19:29,3,544319,265292
22371,02/03/2019,19:27,2,409690,285792
22368,02/03/2019,19:07,3,548239,266979
22366,02/03/2019,19:04,2,406696,288228
22365,02/03/2019,19:04,2,405470,285780
22362,02/03/2019,18:52,2,411939,280911
22357,02/03/2019,18:40,2,410197,280183
22355,02/03/2019,18:38,2,405158,274720
22350,02/03/2019,18:30,2,401350,282346
22348,02/03/2019,18:28,3,543699,260813
22344,02/03/2019,18:21,3,543891,265817
22341,02/03/2019,18:03,2,399143,289878
22340,02/03/2019,17:59,3,543652,260626
22338,02/03/2019,17:49,2,405404,282206
22334,02/03/2019,17:28,2,412635,278851
22329,02/03/2019,17:09,2,394425,281773
22327,02/03/2019,16:24,2,412670,289204
22384,02/03/2019,20:35,3,545568,259380
22326,02/03/2019,12:40,2,404476,275298
913681,03/03/2019,20:19,1,525168,185668
913679,03/03/2019,18:46,1,523116,187259
913674,03/03/2019,18:16,1,518278,187079
913676,03/03/2019,18:19,1,524596,183268
913672,03/03/2019,17:57,1,521726,183899
913671,03/03/2019,17:35,1,518543,182435
913677,03/03/2019,18:22,1,524074,183890
913670,03/03/2019,13:47,3,547407,260444
913669,03/03/2019,13:17,1,525979,184760
913680,03/03/2019,18:54,3,545392,263012
913678,03/03/2019,18:25,1,521169,184473
913675,03/03/2019,18:17,3,543564,256759
913673,03/03/2019,18:03,1,524540,183197
913682,03/03/2019,20:57,1,525050,186151
22408,03/03/2019,19:29,3,542218,258487
22406,03/03/2019,19:20,2,406191,285487
22405,03/03/2019,19:15,2,404211,276473
22404,03/03/2019,19:13,3,547757,266259
22390,03/03/2019,13:24,2,403587,289568
22410,03/03/2019,20:15,2,401246,274190
22409,03/03/2019,20:01,2,409265,289116
22401,03/03/2019,18:50,2,407932,291307
22398,03/03/2019,18:24,2,410152,277515
22397,03/03/2019,17:53,2,397347,291313
22395,03/03/2019,17:32,2,401475,286651
22393,03/03/2019,17:24,2,408009,283750
22396,03/03/2019,17:41,3,542684,264726
22391,03/03/2019,13:39,2,405284,280535
22399,03/03/2019,18:31,2,408689,289715
22411,03/03/2019,21:22,2,411898,281553
22407,03/03/2019,19:21,2,403404,276377
22402,03/03/2019,18:53,2,412858,280225
22394,03/03/2019,17:27,2,410447,274948
22392,03/03/2019,17:02,3,540415,258274
22389,03/03/2019,12:52,2,397804,277502
22403,03/03/2019,19:05,2,402918,280960
22400,03/03/2019,18:33,3,545619,259369
913687,04/03/2019,19:53,1,525853,183973
913686,04/03/2019,19:48,1,525045,184795
913684,04/03/2019,17:41,1,524045,184172
913685,04/03/2019,19:41,3,545954,260326
913683,04/03/2019,12:13,1,518214,186362
22421,04/03/2019,20:32,2,404520,287660
22416,04/03/2019,18:44,3,545920,267040
22415,04/03/2019,18:08,2,402180,276389
22414,04/03/2019,17:38,2,403396,292072
22413,04/03/2019,17:16,2,401697,288349
22418,04/03/2019,20:09,2,406846,280298
22420,04/03/2019,20:28,3,542466,261690
22419,04/03/2019,20:21,2,396283,280197
22417,04/03/2019,19:51,2,400270,279417
22412,04/03/2019,17:02,3,542958,265415
913698,05/03/2019,22:50,1,520414,187524
913696,05/03/2019,20:22,1,525148,184992
913694,05/03/2019,19:58,1,522620,187461
913692,05/03/2019,19:16,1,522319,185334
913691,05/03/2019,18:57,1,525715,184919
913688,05/03/2019,15:52,1,523041,183476
913697,05/03/2019,20:51,1,522024,183235
913690,05/03/2019,18:48,3,547458,255803
913689,05/03/2019,17:51,1,521753,187581
913695,05/03/2019,20:17,3,541925,263498
913693,05/03/2019,19:36,1,520157,187819
22424,05/03/2019,18:17,3,546986,257195
22423,05/03/2019,17:51,2,402108,283678
22428,05/03/2019,20:16,3,542813,256173
22426,05/03/2019,19:07,2,404187,276922
22425,05/03/2019,19:02,2,407601,286926
22422,05/03/2019,17:46,2,412680,287602
22427,05/03/2019,19:53,2,399107,287102
913702,06/03/2019,20:20,1,524459,184446
913704,06/03/2019,20:35,1,522902,185354
913701,06/03/2019,18:30,1,519021,186413
913703,06/03/2019,20:29,1,523282,186191
913706,06/03/2019,21:46,1,521063,184361
913705,06/03/2019,21:00,3,546594,257471
913700,06/03/2019,17:53,3,548237,265917
913699,06/03/2019,17:42,1,524794,182612
22434,06/03/2019,20:30,2,399221,286459
22431,06/03/2019,18:59,2,404852,282488
22432,06/03/2019,19:17,3,539745,263227
22429,06/03/2019,18:41,2,412933,282074
22433,06/03/2019,20:01,2,410977,273958
22435,06/03/2019,20:40,2,413669,275731
22436,06/03/2019,21:23,3,541245,260319
22430,06/03/2019,18:51,2,408439,276137
913714,07/03/2019,19:41,1,520248,184848
913713,07/03/2019,19:34,1,520069,182894
913707,07/03/2019,17:54,1,520910,184877
913715,07/03/2019,20:15,3,539607,262796
913712,07/03/2019,19:15,1,521066,183937
913711,07/03/2019,18:48,1,521475,187989
913710,07/03/2019,18:40,3,548387,260581
913716,07/03/2019,20:30,1,524995,182368
913709,07/03/2019,18:01,1,520176,187591
913708,07/03/2019,17:59,1,519657,184177
22446,07/03/2019,20:49,2,394952,276795
22444,07/03/2019,20:14,3,541753,258439
22441,07/03/2019,19:46,2,412564,273779
22437,07/03/2019,17:29,2,410857,277835
22447,07/03/2019,21:11,2,406366,289011
22440,07/03/2019,18:47,3,542046,259676
22438,07/03/2019,18:24,2,409750,279045
22443,07/03/2019,19:56,2,405127,292039
22442,07/03/2019,19:48,2,411881,276083
22445,07/03/2019,20:42,2,409166,284899
22439,07/03/2019,18:41,2,396225,273372
913733,08/03/2019,19:07,1,523661,186067
913732,08/03/2019,19:01,1,521879,186484
913727,08/03/2019,18:29,1,523229,184138
913725,08/03/2019,17:59,3,540054,259138
913723,08/03/2019,17:52,1,524636,183549
913721,08/03/2019,17:23,1,521061,184243
913718,08/03/2019,16:56,1,523687,182382
913735,08/03/2019,19:18,3,546943,259984
913731,08/03/2019,18:59,1,521522,187877
913724,08/03/2019,17:59,1,525723,186006
913720,08/03/2019,17:16,3,547477,259678
913722,08/03/2019,17:34,1,518771,186778
913736,08/03/2019,19:23,1,525150,186501
913730,08/03/2019,18:55,3,543751,260957
913729,08/03/2019,18:41,1,520544,183952
913719,08/03/2019,17:04,1,523716,186512
913738,08/03/2019,21:22,1,524162,182398
913734,08/03/2019,19:08,1,523576,183493
913728,08/03/2019,18:41,1,518205,187711
913726,08/03/2019,18:23,1,525372,186259
913717,08/03/2019,16:47,1,523523,187534
913737,08/03/2019,19:56,1,518742,184354
913739,08/03/2019,21:23,1,519746,184065
22478,08/03/2019,21:14,2,395644,286484
22476,08/03/2019,20:33,3,547336,255962
22470,08/03/2019,19:18,2,410818,287666
22467,08/03/2019,18:48,2,408821,282668
22465,08/03/2019,18:22,2,398104,279209
22463,08/03/2019,18:19,2,400779,282914
22457,08/03/2019,17:45,2,410516,276346
22455,08/03/2019,17:39,2,409507,276669
22452,08/03/2019,17:24,3,544604,257605
22451,08/03/2019,17:22,2,401588,283875
22477,08/03/2019,20:33,2,394797,278440
22472,08/03/2019,19:51,3,545988,255758
22466,08/03/2019,18:23,2,401129,278353
22449,08/03/2019,16:03,2,395863,290694
22448,08/03/2019,15:58,3,548400,256090
22471,08/03/2019,19:37,2,397738,278436
22479,08/03/2019,21:23,2,412403,287680
22468,08/03/2019,18:55,3,542933,255980
22464,08/03/2019,18:21,3,546831,262260
22460,08/03/2019,18:01,3,546690,266104
22459,08/03/2019,18:00,2,399166,279010
22454,08/03/2019,17:33,2,413928,281546
22475,08/03/2019,20:24,2,404896,276255
22474,08/03/2019,20:18,2,412313,285477
22469,08/03/2019,19:16,2,398135,291024
22461,08/03/2019,18:14,2,403528,289303
22456,08/03/2019,17:41,3,540874,262736
22453,08/03/2019,17:28,2,408143,280258
22450,08/03/2019,16:25,2,404103,275897
22462,08/03/2019,18:19,2,402599,279424
22458,08/03/2019,17:58,2,413951,273906
22473,08/03/2019,20:04,2,401108,283613
913758,09/03/2019,19:37,1,524413,187440
913755,09/03/2019,19:03,3,547486,255547
913754,09/03/2019,18:47,1,525012,182495
913752,09/03/2019,18:40,1,524905,185834
913750,09/03/2019,18:37,3,542233,261696
913744,09/03/2019,18:00,1,520454,186638
913740,09/03/2019,16:19,3,540160,262248
913745,09/03/2019,18:14,3,546903,256450
913741,09/03/2019,17:35,1,525798,182651
913743,09/03/2019,17:58,1,523775,187782
913747,09/03/2019,18:17,1,522048,182476
913746,09/03/2019,18:17,1,522030,184292
913759,09/03/2019,20:14,1,522227,188070
913757,09/03/2019,19:24,1,525859,183065
913756,09/03/2019,19:12,1,524263,187107
913753,09/03/2019,18:40,1,525750,185361
913749,09/03/2019,18:24,1,523813,184933
913742,09/03/2019,17:46,1,525947,186008
913751,09/03/2019,18:37,1,523022,185916
913748,09/03/2019,18:21,1,521042,183541
22524,09/03/2019,19:27,3,546162,266896
22522,09/03/2019,19:24,2,395551,280379
22519,09/03/2019,19:17,2,406249,274522
22518,09/03/2019,19:17,2,400355,285484
22517,09/03/2019,19:16,2,403490,289169
22516,09/03/2019,19:15,3,545570,261351
22514,09/03/2019,19:12,2,406053,289801
22513,09/03/2019,19:08,2,404413,288457
22511,09/03/2019,18:49,2,409632,276989
22507,09/03/2019,18:33,2,396624,281012
22504,09/03/2019,18:30,3,542370,260630
22503,09/03/2019,18:26,2,400686,277413
22500,09/03/2019,18:15,3,546492,265016
22499,09/03/2019,18:08,2,405689,287397
22498,09/03/2019,18:07,2,400583,283726
22495,09/03/2019,17:53,2,408156,287576
22493,09/03/2019,17:52,2,407455,287633
22489,09/03/2019,17:45,2,413461,273596
22488,09/03/2019,17:42,3,541300,255360
22487,09/03/2019,17:32,2,405856,287640
22485,09/03/2019,16:30,2,400512,291258
22483,09/03/2019,16:15,2,401811,283236
22482,09/03/2019,15:58,2,408440,277203
22525,09/03/2019,19:37,2,396967,275995
22521,09/03/2019,19:19,2,411849,278617
22515,09/03/2019,19:12,2,402234,283910
22506,09/03/2019,18:32,2,411723,273546
22502,09/03/2019,18:26,2,394915,291056
22481,09/03/2019,12:35,2,412306,278858
22480,09/03/2019,12:32,3,539459,259499
22527,09/03/2019,19:44,2,403690,279494
22510,09/03/2019,18:47,2,394311,277821
22531,09/03/2019,20:33,2,394398,280117
22530,09/03/2019,20:31,2,398292,276781
22523,09/03/2019,19:26,2,412330,285082
22512,09/03/2019,18:54,3,540190,260390
22505,09/03/2019,18:31,2,403313,282734
22492,09/03/2019,17:52,3,541039,257939
22490,09/03/2019,17:50,2,400142,273994
22533,09/03/2019,21:26,2,403127,285213
22529,09/03/2019,20:16,2,407170,286994
22528,09/03/2019,19:49,3,544688,265074
22520,09/03/2019,19:18,3,541401,262624
22509,09/03/2019,18:45,2,413315,274703
22501,09/03/2019,18:22,2,412678,279859
22497,09/03/2019,18:01,2,404702,284386
22496,09/03/2019,17:53,3,545982,264901
22494,09/03/2019,17:52,2,400086,280055
22486,09/03/2019,16:44,2,400973,286924
22484,09/03/2019,16:26,3,548184,255579
22534,09/03/2019,21:26,2,412488,287388
22526,09/03/2019,19:41,2,405582,288449
22491,09/03/2019,17:52,2,406015,286681
22532,09/03/2019,21:03,3,542201,255356
22508,09/03/2019,18:38,3,547072,260416
913777,10/03/2019,20:02,1,521428,186675
913772,10/03/2019,18:44,1,525184,182537
913769,10/03/2019,18:12,1,521086,183554
913763,10/03/2019,13:42,1,523586,184867
913781,10/03/2019,22:36,1,518672,183063
913778,10/03/2019,20:58,1,525435,185147
913774,10/03/2019,18:59,1,520638,187037
913771,10/03/2019,18:15,1,523115,183599
913767,10/03/2019,18:08,1,518736,186399
913764,10/03/2019,17:18,1,521604,184894
913780,10/03/2019,22:00,3,543800,261199
913776,10/03/2019,19:52,1,523536,183843
913775,10/03/2019,19:13,3,541143,259403
913773,10/03/2019,18:46,1,519217,184048
913766,10/03/2019,18:04,1,520316,186753
913765,10/03/2019,17:40,3,539918,262166
913762,10/03/2019,13:14,1,524368,183924
913761,10/03/2019,11:59,1,519968,183051
913760,10/03/2019,09:07,3,547321,264300
913779,10/03/2019,21:26,1,523441,187997
913770,10/03/2019,18:14,3,543294,264899
913768,10/03/2019,18:08,1,519302,184322
22549,10/03/2019,20:25,2,401402,281615
22547,10/03/2019,20:17,2,411265,280769
22546,10/03/2019,20:03,2,397227,289168
22545,10/03/2019,19:18,2,400508,278165
22543,10/03/2019,19:07,2,409922,276745
22539,10/03/2019,18:25,2,398774,290329
22538,10/03/2019,18:24,2,411660,284537
22550,10/03/2019,20:59,2,396861,275756
22542,10/03/2019,19:05,2,398342,283554
22540,10/03/2019,18:26,3,545249,263456
22548,10/03/2019,20:19,3,543121,261454
22544,10/03/2019,19:12,3,545491,259862
22541,10/03/2019,18:37,2,396074,284649
22537,10/03/2019,18:08,2,402557,285368
913784,11/03/2019,18:56,1,522276,182452
913783,11/03/2019,18:09,1,520848,183588
913786,11/03/2019,22:19,1,520556,184792
913785,11/03/2019,20:24,3,541492,259645
913782,11/03/2019,18:04,1,520582,183986
22557,11/03/2019,19:28,2,401567,275614
22554,11/03/2019,18:16,2,396329,279336
22551,11/03/2019,14:42,2,410473,278451
22559,11/03/2019,19:58,2,404635,281554
22558,11/03/2019,19:54,2,402783,274450
22552,11/03/2019,17:09,3,548142,260829
22556,11/03/2019,19:18,3,548289,261110
22555,11/03/2019,18:56,2,406521,275083
22553,11/03/2019,17:48,2,409160,286908
913796,12/03/2019,20:51,1,525680,187513
913795,12/03/2019,20:22,3,539704,264571
913787,12/03/2019,18:54,1,523808,186720
913792,12/03/2019,19:53,1,518921,184448
913790,12/03/2019,19:35,3,541114,264262
913797,12/03/2019,21:39,1,524806,184294
913789,12/03/2019,19:14,1,518540,183840
913794,12/03/2019,20:20,1,524713,187255
913791,12/03/2019,19:35,1,525593,186538
913788,12/03/2019,19:05,1,518453,187426
913793,12/03/2019,19:57,1,522000,183716
22571,12/03/2019,21:09,2,401306,273222
22569,12/03/2019,19:33,2,412301,285995
22566,12/03/2019,18:49,2,397812,291085
22561,12/03/2019,17:39,2,402942,281205
22560,12/03/2019,16:24,3,539757,260283
22570,12/03/2019,20:29,2,409109,279624
22568,12/03/2019,19:25,3,545771,259107
22567,12/03/2019,19:23,2,404407,288176
22562,12/03/2019,17:40,2,402699,279693
22563,12/03/2019,17:56,2,406683,274334
22564,12/03/2019,18:10,3,547398,258845
22565,12/03/2019,18:30,2,404240,287421
913808,13/03/2019,21:58,1,518969,182542
913801,13/03/2019,18:35,1,524442,183161
913798,13/03/2019,17:19,1,519230,185301
913806,13/03/2019,19:42,1,520407,183953
913803,13/03/2019,18:59,1,518434,183655
913804,13/03/2019,19:34,1,522971,187279
913802,13/03/2019,18:43,1,522754,185089
913805,13/03/2019,19:37,3,543232,261764
913799,13/03/2019,17:38,1,524565,186836
913807,13/03/2019,20:07,1,522556,186816
22576,13/03/2019,18:34,3,547612,255392
22575,13/03/2019,17:56,2,406325,274691
22574,13/03/2019,17:49,2,413163,291928
22573,13/03/2019,17:15,2,402877,278749
22578,13/03/2019,19:31,2,397395,282760
22577,13/03/2019,19:31,2,404391,274759
22572,13/03/2019,16:09,3,544671,259411
913814,14/03/2019,19:52,1,521057,184337
913812,14/03/2019,19:12,1,522867,187543
913811,14/03/2019,19:11,1,524999,184346
913815,14/03/2019,21:13,3,541653,261758
913813,14/03/2019,19:50,1,525277,186007
913809,14/03/2019,12:37,1,522493,183633
913810,14/03/2019,18:26,3,546622,259695
22593,14/03/2019,20:08,2,404930,283073
22592,14/03/2019,19:21,3,545687,265247
22589,14/03/2019,19:01,2,399887,278468
22586,14/03/2019,18:25,2,410727,278488
22580,14/03/2019,16:56,3,543243,267042
22594,14/03/2019,20:18,2,412303,284777
22587,14/03/2019,18:34,2,395079,286061
22595,14/03/2019,20:27,2,409822,278612
22583,14/03/2019,18:19,2,403685,276005
22582,14/03/2019,18:17,2,398176,284321
22584,14/03/2019,18:20,3,547851,257345
22579,14/03/2019,15:32,2,399244,282394
22591,14/03/2019,19:15,2,396934,287162
22590,14/03/2019,19:08,2,397518,286232
22588,14/03/2019,18:44,3,547971,265765
22585,14/03/2019,18:20,2,404251,278063
22581,14/03/2019,16:57,2,412266,281291
913840,15/03/2019,22:26,3,540990,264491
913836,15/03/2019,19:58,1,520657,182444
913835,15/03/2019,19:55,3,547364,268392
913834,15/03/2019,19:53,1,518547,187072
913830,15/03/2019,19:06,3,541805,261306
913827,15/03/2019,18:56,1,519164,187756
913817,15/03/2019,17:54,1,523748,185463
913839,15/03/2019,20:35,1,520130,185841
913832,15/03/2019,19:31,1,523755,182466
913831,15/03/2019,19:25,1,520692,187934
913825,15/03/2019,18:50,3,545442,266850
913823,15/03/2019,18:41,1,521836,186852
913822,15/03/2019,18:41,1,523176,182664
913821,15/03/2019,18:40,1,525886,183615
913826,15/03/2019,18:53,1,520445,186536
913838,15/03/2019,20:33,1,518178,186777
913837,15/03/2019,20:22,1,518801,186176
913833,15/03/2019,19:31,1,522126,187313
913820,15/03/2019,18:06,3,547719,256471
913818,15/03/2019,17:59,1,523200,187044
913829,15/03/2019,19:04,1,521425,185684
913819,15/03/2019,18:02,1,519537,182967
913828,15/03/2019,19:02,1,524210,186140
913824,15/03/2019,18:42,1,521337,184586
22613,15/03/2019,20:43,2,404129,273076
22610,15/03/2019,20:02,2,396642,278743
22608,15/03/2019,19:48,3,547669,266602
22605,15/03/2019,19:25,2,413858,278379
22602,15/03/2019,18:26,2,401245,290020
22601,15/03/2019,18:04,2,394734,286930
22611,15/03/2019,20:23,2,398797,275518
22614,15/03/2019,21:40,2,409501,287684
22606,15/03/2019,19:38,2,398503,274420
22604,15/03/2019,19:06,3,541138,256962
22603,15/03/2019,18:30,2,399815,284475
22599,15/03/2019,17:48,2,413451,287036
22609,15/03/2019,19:48,2,412648,288541
22607,15/03/2019,19:42,2,398493,277258
22598,15/03/2019,17:33,2,407278,288514
22597,15/03/2019,15:14,2,408408,279537
22612,15/03/2019,20:31,3,540197,259862
22615,15/03/2019,21:52,2,403270,283305
22600,15/03/2019,18:02,3,542676,256594
22596,15/03/2019,15:03,3,541375,261293
913866,16/03/2019,21:07,1,519624,187281
913858,16/03/2019,19:27,1,520465,187278
913856,16/03/2019,19:09,1,519581,187468
913852,16/03/2019,18:39,1,522228,185917
913850,16/03/2019,18:16,3,546192,255365
913865,16/03/2019,20:38,3,545478,256050
913862,16/03/2019,19:59,1,520102,185765
913860,16/03/2019,19:40,3,544143,267070
913855,16/03/2019,19:00,3,547185,258805
913853,16/03/2019,18:54,1,518875,187285
913842,16/03/2019,13:31,1,518318,185961
913867,16/03/2019,21:51,1,522072,187252
913864,16/03/2019,20:22,1,522807,183767
913854,16/03/2019,19:00,1,521295,183273
913847,16/03/2019,17:51,1,524660,185876
913863,16/03/2019,20:12,1,523424,187262
913859,16/03/2019,19:36,1,521022,185775
913848,16/03/2019,18:12,1,521779,185837
913846,16/03/2019,17:46,1,525964,184559
913844,16/03/2019,17:10,1,524074,183896
913843,16/03/2019,17:01,1,520027,187957
913841,16/03/2019,12:32,1,520578,186085
913861,16/03/2019,19:48,1,518451,184313
913857,16/03/2019,19:11,1,522886,184451
913851,16/03/2019,18:32,1,522908,184412
913849,16/03/2019,18:13,1,518600,185039
913845,16/03/2019,17:35,3,540493,260622
22665,16/03/2019,20:55,2,412887,283609
22663,16/03/2019,20:24,2,394552,283668
22662,16/03/2019,20:18,2,399983,276591
22660,16/03/2019,20:03,3,541588,262905
22654,16/03/2019,19:33,2,407275,282346
22648,16/03/2019,18:56,3,546147,264923
22647,16/03/2019,18:54,2,395170,287759
22646,16/03/2019,18:54,2,394407,280008
22645,16/03/2019,18:53,2,402304,287454
22644,16/03/2019,18:45,3,539904,261856
22643,16/03/2019,18:41,2,411721,288816
22642,16/03/2019,18:41,2,405204,278813
22641,16/03/2019,18:38,2,402526,277645
22638,16/03/2019,18:29,2,402033,290306
22637,16/03/2019,18:25,2,397515,274154
22635,16/03/2019,18:17,2,396546,274397
22633,16/03/2019,18:11,2,413408,282516
22628,16/03/2019,17:43,3,543201,255322
22626,16/03/2019,17:41,2,413886,277150
22625,16/03/2019,17:33,2,400607,291814
22624,16/03/2019,17:32,3,545693,255822
22622,16/03/2019,17:22,2,402270,277932
22620,16/03/2019,17:09,3,541815,259758
22667,16/03/2019,21:52,2,408922,277297
22666,16/03/2019,21:16,2,406041,285448
22630,16/03/2019,17:49,2,400103,290171
22629,16/03/2019,17:48,2,405557,291570
22627,16/03/2019,17:43,2,411100,277203
22616,16/03/2019,12:18,3,546254,256978
22664,16/03/2019,20:31,3,544603,256770
22617,16/03/2019,12:46,2,400661,274381
22661,16/03/2019,20:10,2,413581,289307
22659,16/03/2019,20:00,2,400670,288732
22653,16/03/2019,19:30,2,409553,277630
22649,16/03/2019,18:58,2,410590,283196
22640,16/03/2019,18:38,3,540345,263265
22639,16/03/2019,18:37,2,402301,275070
22631,16/03/2019,17:59,2,408721,285548
22618,16/03/2019,16:04,2,398448,285412
22658,16/03/2019,19:59,2,396196,275043
22657,16/03/2019,19:45,2,405887,289080
22656,16/03/2019,19:42,3,539455,256008
22655,16/03/2019,19:41,2,397357,279001
22651,16/03/2019,19:29,2,401200,285747
22636,16/03/2019,18:24,3,540413,265462
22634,16/03/2019,18:17,2,399762,281215
22632,16/03/2019,18:10,3,540530,255945
22623,16/03/2019,17:30,2,405501,291113
22621,16/03/2019,17:14,2,395997,281558
22619,16/03/2019,16:56,2,402942,287634
22652,16/03/2019,19:30,3,545548,259783
22650,16/03/2019,19:19,2,407184,275784
913879,17/03/2019,18:35,1,525774,184954
913872,17/03/2019,13:18,1,524396,186094
