Order Number,ItemID,Quantity
16713,561,1
16709,552,1
16709,572,2
16708,600,1
16707,567,1
16706,572,1
16706,643,1
16706,600,1
16704,572,1
16703,600,1
16701,685,1
16700,555,1
16698,596,1
16697,640,1
16696,567,1
16696,663,1
16696,592,1
16695,584,1
16694,572,1
16693,651,1
16692,600,1
16692,567,5
16690,562,1
16688,572,1
16685,550,1
16685,592,1
16682,572,1
16681,572,1
16680,600,1
16678,587,1
16678,604,2
16678,647,1
16677,567,1
16677,624,3
16676,600,1
16673,640,1
16672,572,1
16671,572,3
16670,565,1
16670,633,1
16670,648,1
16670,561,1
16669,567,1
16667,561,1
16666,572,1
16665,572,1
16664,573,1
16663,584,1
16663,617,1
16662,563,1
16662,648,1
16661,572,1
16659,614,1
16659,572,1
16657,600,1
16656,552,2
16655,570,1
16655,605,1
16653,572,1
16653,614,1
16652,563,1
16651,552,1
16650,561,1
16649,635,2
16649,630,2
16648,600,2
16648,573,2
16647,600,1
16646,570,1
16643,572,1
16642,573,1
16641,572,1
16641,552,2
16640,572,1
16639,573,1
16638,570,1
16637,567,1
16636,600,1
16635,567,1
16635,614,1
16633,561,1
16633,552,1
16633,600,1
16632,600,1
16631,605,1
16631,611,1
16630,614,1
16629,562,1
16628,643,1
16627,600,1
16626,567,1
16626,633,1
16624,572,1
16623,561,1
16622,567,1
16622,666,1
16620,561,1
16620,600,2
16619,603,3
16614,564,2
16614,566,1
16614,600,2
16614,603,1
16611,592,1
16611,561,1
16610,640,1
16608,572,1
16608,591,1
16608,645,1
16607,589,1
16605,565,1
16604,550,1
16603,572,2
16603,651,1
16602,574,2
16601,600,2
16600,663,1
16597,572,1
16595,562,1
16594,562,1
16593,561,1
16593,600,1
16592,603,1
16590,567,1
16588,552,1
16587,562,1
16585,685,1
16585,570,1
16584,572,1
16584,555,1
16584,562,1
16583,584,1
16583,648,1
16582,587,1
16582,589,1
16581,600,1
16581,567,1
16580,652,1
16577,643,1
16576,629,1
16574,567,2
16573,584,1
16572,572,1
16572,612,2
16572,561,1
16572,574,1
16572,649,1
16572,567,1
16572,606,1
16570,572,1
16569,600,1
16568,602,1
16568,561,1
16567,640,1
16567,552,1
16567,624,1
16566,600,1
16565,600,1
16565,552,1
16564,563,1
16563,651,1
16563,567,1
16561,550,1
16560,600,1
16559,572,1
16559,552,1
16558,555,1
16558,602,1
16557,645,1
16556,587,1
16555,572,1
16555,609,1
16554,567,1
16552,678,1
16551,600,1
16551,643,1
16550,572,1
16550,649,1
16550,651,1
16548,572,1
16547,572,2
16546,561,1
16544,640,1
16542,600,1
16541,561,1
16541,593,1
16540,572,1
16540,600,1
16540,651,1
16539,553,1
16538,564,1
16537,567,2
16536,572,1
16535,572,1
16534,572,1
16533,553,1
16532,567,1
16532,570,1
16531,549,1
16530,552,1
16529,627,1
16529,635,1
16527,549,1
16525,685,1
16525,606,1
16525,549,1
16520,596,1
16519,635,1
16517,638,1
16517,555,1
16517,652,1
16516,562,1
16515,567,1
16515,570,1
16512,600,1
16512,567,1
16511,574,1
16510,572,1
16509,555,1
16507,591,1
16507,645,1
16506,572,1
16504,651,2
16504,649,1
16501,567,1
16501,600,1
16500,572,1
16500,557,1
16499,562,1
16495,685,1
16495,579,1
16495,549,1
16495,565,1
16495,550,1
16494,572,1
16494,561,1
16493,570,2
16492,572,1
16492,561,2
16491,572,1
16491,561,1
16489,591,2
16487,593,1
16486,600,1
16485,572,1
16485,603,1
16484,572,1
16483,574,1
16481,624,1
16481,592,1
16480,567,1
16480,614,1
16479,600,1
16478,567,1
16477,573,1
16475,561,1
16475,589,1
16474,562,1
16473,565,2
16472,561,1
16471,651,1
16470,572,1
16467,584,1
16465,589,1
16464,649,2
16462,572,1
16461,648,1
16459,596,1
16458,567,1
16458,606,1
16458,649,1
16457,649,1
16456,622,1
16455,605,1
16455,622,1
16454,605,1
16454,633,2
16453,673,1
16451,550,1
16451,651,1
16451,567,1
16450,572,1
16449,565,1
16448,640,1
16447,654,3
16446,567,1
16446,572,1
16445,572,1
16445,552,1
16444,572,1
16443,600,1
16441,651,1
16441,567,1
16441,606,1
16441,649,1
16440,651,1
16440,567,1
16439,651,1
16439,567,1
16438,651,1
16438,567,1
16433,567,1
16433,606,1
16433,649,1
16433,651,1
16432,567,1
16432,606,1
16432,649,1
16432,651,1
16431,549,1
16431,550,1
16431,592,1
16431,685,1
16431,663,1
16430,549,3
16430,550,1
16430,592,2
16430,685,1
16430,663,1
16429,549,1
16429,550,1
16429,592,2
16429,685,1
16429,663,1
16428,549,1
16428,550,1
16428,592,1
16428,685,1
16428,663,2
16418,596,1
16418,555,1
16417,555,1
16416,562,1
16414,592,4
16412,566,1
16412,600,1
16412,603,1
16412,587,1
16412,589,1
16411,573,1
16411,638,1
16410,561,1
16408,572,1
16408,561,1
16406,561,2
16405,648,1
16404,570,1
16403,572,1
16401,648,1
16400,561,1
16400,600,1
16399,567,2
16397,643,1
16396,611,1
16396,592,1
16396,614,1
16395,609,1
16394,673,1
16394,570,1
16394,567,1
16393,600,1
16391,600,1
16391,572,1
16389,600,1
16387,633,1
16386,627,1
16386,635,1
16384,572,1
16382,549,1
16382,550,1
16382,592,1
16381,549,1
16381,550,1
16381,592,1
16379,549,1
16379,550,1
16379,592,1
16378,572,1
16375,603,1
16372,572,1
16371,663,1
16371,685,1
16371,624,2
16370,600,1
16369,567,1
16368,572,1
16368,614,1
16367,651,1
16366,570,1
16366,573,1
16365,572,1
16364,570,1
16363,567,1
16362,561,1
16361,565,1
16360,572,1
16359,572,1
16359,553,1
16358,603,2
16358,600,1
16357,567,1
16356,572,1
16355,574,1
16354,600,1
16354,572,1
16353,592,1
16352,562,1
16351,614,1
16350,577,1
16345,567,1
16344,572,1
16344,589,1
16344,584,1
16342,570,1
16342,572,1
16341,702,1
16341,638,1
16339,635,1
16338,565,1
16338,561,1
16336,573,1
16332,600,2
16331,570,1
16331,685,1
16330,572,1
16327,592,1
16326,570,1
16326,572,1
16325,561,1
16323,615,1
16322,600,1
16319,606,1
16319,611,1
16319,572,1
16318,561,1
16318,573,1
16317,561,1
16316,614,1
16315,572,1
16315,563,1
16314,567,1
16308,572,1
16307,605,1
16306,600,1
16303,584,1
16301,577,1
16299,654,1
16299,572,1
16298,552,1
16298,561,1
16295,572,1
16294,651,1
16293,587,1
16293,600,1
16292,640,1
16292,654,2
16283,577,1
16282,577,1
16281,577,1
16280,577,2
16270,643,1
16270,645,1
16269,648,1
16268,561,1
16268,587,1
16267,572,1
16267,691,1
16266,640,1
16265,567,1
16265,614,1
16265,673,1
16264,566,1
16264,643,1
16264,592,1
16263,666,2
16262,555,1
16262,561,1
16261,572,1
16261,648,1
16261,594,1
16261,558,1
16261,615,1
16260,600,1
16258,624,1
16257,600,1
16257,640,1
16255,602,1
16254,600,1
16252,589,1
16250,635,1
16250,592,2
16249,563,1
16248,567,1
16247,600,1
16246,561,1
16246,614,1
16244,635,1
16244,627,2
16242,563,2
16239,632,1
16239,591,2
16238,673,1
16237,572,1
16236,649,1
16236,567,1
16235,561,1
16235,603,1
16234,567,1
16233,570,1
16232,603,1
16231,561,1
16230,572,1
16230,605,1
16230,591,1
16230,645,1
16229,572,1
16229,612,1
16228,570,2
16227,572,1
16225,570,1
16225,561,1
16224,573,1
16223,572,1
16222,600,1
16221,643,1
16219,655,1
16219,572,1
16218,552,1
16217,600,1
16216,572,1
16215,572,1
16215,600,1
16214,572,1
16213,600,3
16213,627,2
16213,584,3
16212,596,2
16211,595,3
16206,602,2
16205,605,1
16204,561,1
16203,600,1
16202,625,1
16200,572,1
16197,562,1
16196,649,1
16196,652,1
16195,596,1
16194,563,1
16193,643,1
16192,561,1
16191,572,1
16187,651,1
16187,573,1
16186,562,1
16184,572,1
16184,570,1
16182,562,1
16180,640,1
16177,685,1
16176,625,1
16176,652,1
16175,561,1
16172,614,1
16171,572,1
16171,567,1
16170,651,1
16170,549,1
16168,679,1
16167,572,1
16166,563,1
16165,567,1
16164,663,1
16162,572,2
16162,614,1
16161,570,1
16161,702,1
16159,651,1
16159,567,1
16158,663,1
16155,663,1
16155,685,1
16155,679,1
16153,600,1
16151,572,1
16150,562,1
16149,600,1
16149,587,1
16148,593,1
16147,572,1
16147,611,1
16146,600,1
16145,602,1
16145,573,1
16144,648,1
16144,595,1
16144,553,1
16143,572,1
16143,609,1
16142,685,1
16140,702,2
16140,591,1
16139,648,1
16138,691,1
16137,596,1
16137,609,1
16134,640,1
16133,572,1
16132,600,1
16132,570,1
16132,567,1
16132,645,1
16132,704,1
16131,572,1
16131,600,1
16131,627,1
16131,635,1
16130,567,1
16130,600,1
16128,567,1
16128,602,1
16127,600,1
16126,561,2
16125,572,2
16125,561,1
16124,572,1
16122,572,1
16121,561,1
16120,648,1
16119,600,1
16119,627,1
16118,553,1
16116,567,1
16116,609,1
16114,635,1
16114,627,1
16112,663,1
16112,549,2
16111,572,1
16108,592,1
16108,572,1
16107,627,1
16107,561,2
16106,561,1
16106,603,1
16105,555,1
16105,640,1
16105,635,1
16104,557,2
16103,566,1
16102,567,1
16101,567,1
16101,552,1
16101,663,1
16101,685,1
16100,572,1
16098,584,1
16097,614,1
16097,572,1
16097,600,1
16097,561,1
16094,600,1
16093,600,1
16092,600,1
16090,589,1
16090,651,1
16089,574,1
16088,600,1
16087,600,1
16086,572,1
16086,605,1
16086,591,1
16086,645,1
16085,567,1
16085,566,1
16084,572,1
16084,557,1
16082,589,1
16081,572,1
16080,561,1
16078,600,1
16077,651,1
16077,565,1
16077,552,1
16076,587,1
16076,645,1
16075,570,1
16075,565,2
16074,572,1
16073,572,1
16073,600,1
16072,552,1
16071,622,1
16070,584,1
16070,567,1
16070,652,1
16068,570,1
16068,633,1
16063,600,1
16062,572,1
16061,602,1
16060,572,1
16059,685,1
16059,549,1
16058,572,1
16057,572,1
16055,567,1
16055,570,1
16055,561,1
16052,648,1
16052,600,1
16051,606,1
16050,618,1
16049,562,1
16048,633,1
16048,565,1
16048,648,1
16047,572,1
16046,640,1
16046,600,1
16046,651,1
16044,600,1
16044,558,1
16041,572,2
16041,552,1
16039,572,1
16038,649,2
16038,600,1
16032,552,1
16032,572,1
16031,633,1
16029,691,1
16029,592,2
16028,589,1
16028,584,1
16026,640,2
16025,572,1
16025,600,1
16024,584,1
16022,555,1
16020,552,1
16020,561,1
16020,562,1
16017,666,1
16015,566,1
15983,572,1
15982,565,1
15981,603,1
15981,648,1
15979,572,1
15979,611,1
15977,567,1
15976,565,1
15975,567,1
15973,573,1
15972,600,1
15970,635,1
15969,600,1
15968,567,2
15967,572,1
15966,572,1
15965,567,1
15965,666,1
15965,566,1
15964,600,1
15963,685,1
15962,570,1
15961,600,1
15958,613,1
15955,635,1
15955,627,1
15951,600,1
15950,651,1
15950,567,1
15950,606,1
15923,603,1
15922,567,1
15921,567,1
15920,567,1
15919,572,1
15919,561,1
15918,567,1
15918,600,4
15915,600,1
15915,591,1
15912,651,1
15911,572,1
15910,572,1
15909,570,1
15907,600,1
15905,572,1
15905,603,1
15903,600,1
15902,572,1
15901,555,1
15900,567,1
15899,565,1
15898,572,1
15896,601,1
15890,574,1
15890,600,1
15875,601,1
15873,572,1
15873,561,1
15872,601,1
15872,573,1
15871,562,1
15870,561,1
15868,600,1
15864,600,1
15863,567,1
15863,609,1
15861,579,1
15860,643,1
15858,600,1
15839,561,1
15836,561,1
15836,685,1
15835,600,1
15835,589,1
15821,572,1
15821,600,1
15820,585,1
15819,600,1
15816,572,1
15816,552,1
15812,570,1
15812,635,1
15811,572,1
15746,566,1
15746,666,1
15746,688,1
15738,596,1
15734,572,1
15733,552,1
15732,552,1
15732,572,1
15728,639,1
15727,572,1
15726,592,1
15726,561,1
15725,572,1
15725,592,1
15723,572,1
15722,567,1
15721,599,1
15721,633,1
15720,685,1
15717,625,1
15716,663,1
15715,567,1
15714,567,1
15713,596,1
15713,644,3
15712,567,1
15712,574,1
15710,599,1
15710,674,1
15709,567,1
15709,561,1
15708,567,1
15707,572,1
15706,567,1
15705,674,1
15704,572,1
15703,634,1
15703,626,1
15701,572,1
15701,552,1
15701,599,1
15699,567,1
15698,599,1
15697,561,1
15696,578,2
15694,572,1
15693,573,1
15693,570,1
15692,567,1
15692,572,1
15692,612,1
15692,574,1
15691,567,1
15690,599,1
15690,674,1
15683,565,1
15683,633,1
15683,644,1
15683,567,1
15682,561,1
15681,572,1
15681,561,1
15679,599,1
15679,626,1
15679,644,1
15678,561,2
15677,599,1
15677,572,1
15676,596,1
15674,552,1
15674,572,1
15673,572,1
15673,557,1
15672,599,1
15672,567,1
15671,572,1
15670,572,1
15669,546,1
15668,570,2
15668,609,1
15667,572,1
15666,644,1
15666,552,1
15663,572,2
15663,695,2
15661,572,1
15661,644,1
15659,599,1
15658,583,1
15657,685,1
15656,669,1
15655,599,3
15654,583,2
15654,599,1
15654,649,1
15654,566,1
15653,572,1
15652,644,1
15651,573,1
15650,639,1
15648,583,1
15645,561,1
15644,572,1
15643,599,1
15642,562,1
15639,641,1
15639,695,1
15638,641,1
15638,695,1
15637,567,1
15636,561,1
15635,609,1
15634,599,1
15634,552,1
15634,566,2
15632,561,1
15632,663,1
15631,599,1
15630,552,1
15630,639,1
15629,566,1
15629,572,1
15627,577,1
15622,561,1
15621,570,1
15619,599,1
15618,561,1
15617,572,1
15616,632,1
15615,561,1
15613,567,1
15613,572,2
15612,599,1
15612,625,2
15611,641,1
15611,561,1
15607,572,1
15607,625,1
15606,599,1
15606,644,1
15605,572,1
15604,565,1
15603,612,1
15602,609,1
15602,652,1
15601,561,1
15601,612,1
15600,599,1
15600,572,1
15599,564,1
15597,572,2
15596,567,2
15596,634,1
15596,688,1
15596,599,1
15595,567,1
15595,651,1
15594,570,1
15594,567,1
15593,572,1
15593,577,1
15592,561,1
15592,552,1
15590,567,1
15590,552,1
15590,599,2
15588,634,1
15588,651,1
15588,572,1
15587,570,1
15587,573,1
15585,552,1
15583,639,1
15582,599,1
15581,557,1
15580,651,1
15580,561,2
15580,599,1
15580,574,1
15578,572,2
15578,552,1
15577,599,1
15576,651,1
15576,599,1
15575,596,1
15575,595,1
15575,572,1
15574,634,1
15574,626,1
15572,599,1
15570,572,1
15570,578,1
15569,572,1
15568,572,1
15566,583,1
15565,609,1
15565,605,1
15565,572,1
15565,674,1
15565,644,1
15564,552,1
15564,599,1
15564,595,1
15562,604,1
15561,572,1
15560,644,2
15560,634,1
15559,567,1
15558,552,1
15558,599,1
15555,572,1
15554,599,1
15554,611,2
15553,565,2
15552,599,1
15548,572,1
15545,572,1
15545,599,1
15542,573,1
15541,599,1
15540,599,1
15539,561,1
15539,572,1
15537,674,1
15536,674,1
15535,599,1
15534,572,1
15533,572,1
15532,567,1
15530,561,1
15528,563,1
15523,562,1
15522,572,1
15522,552,1
15521,583,1
15521,565,1
15520,572,1
15519,599,1
15518,561,1
15518,565,1
15517,605,1
15516,599,1
15514,599,1
15512,577,1
15511,552,1
15510,552,1
15509,685,1
15509,572,1
15509,611,1
15508,572,1
15506,599,1
15504,596,1
15503,641,1
15502,562,1
15502,606,1
15501,572,1
15500,651,1
15499,572,1
15497,695,1
15495,599,1
15494,572,1
15493,561,1
15493,552,1
15491,583,1
15490,561,1
15489,572,1
15487,572,1
15486,552,1
15486,572,1
15485,633,1
15485,561,1
15481,572,1
15481,639,1
15481,552,1
15481,644,1
15481,565,2
15481,557,1
15480,572,1
15479,557,1
15478,572,2
15478,674,1
15474,641,1
15474,570,1
15473,561,1
15473,572,1
15471,639,1
15470,574,1
15470,599,1
15469,599,1
15467,583,1
15467,641,1
15466,561,1
15463,605,1
15463,685,1
15461,599,1
15459,599,1
15459,674,1
15458,570,1
15458,609,1
15458,639,1
15457,572,1
15456,562,1
15455,639,1
15454,552,1
15453,572,1
15451,572,1
15450,567,1
15447,570,1
15447,573,1
15445,634,1
15445,626,1
15444,572,1
15444,599,1
15443,572,1
15442,572,1
15442,570,1
15441,567,1
15440,572,1
15439,691,1
15438,567,1
15438,570,1
15436,599,1
15434,570,1
15433,572,1
15433,599,1
15432,599,1
15432,583,1
15432,574,2
15430,562,1
15429,573,1
15429,599,2
15428,599,1
15428,577,1
15427,572,1
15426,572,1
15426,599,1
15425,552,1
15425,561,1
15425,599,1
15424,572,1
15424,567,1
15424,599,1
15423,651,1
15423,583,1
15421,561,1
15420,577,1
15419,552,1
15419,583,1
15415,599,2
15414,599,1
15413,596,1
15412,592,1
15411,599,1
15411,570,1
15409,577,1
15408,577,1
15407,577,1
15404,552,1
15403,562,1
15399,674,1
15398,561,1
15393,577,1
15391,562,1
15389,572,1
15388,651,1
15388,578,1
15387,567,1
15387,605,1
15386,562,2
15385,561,1
15385,572,1
15385,663,1
15385,609,1
15382,552,1
15379,572,1
15379,552,1
15378,632,1
15377,599,1
15377,639,1
15377,552,1
15377,644,1
15376,599,1
15375,688,1
15374,561,1
15373,563,1
15372,573,1
15372,599,1
15370,583,1
15369,577,1
15369,552,2
15369,695,1
15363,634,1
15363,570,1
15362,572,1
15361,625,4
15360,572,1
15360,552,1
15359,567,1
15358,572,1
15358,685,1
15356,572,1
15356,570,1
15354,572,3
15353,572,1
15353,599,1
15352,679,1
15352,599,1
15351,639,1
15350,567,1
15349,599,1
15348,567,2
15348,570,1
15346,583,1
15346,612,1
15346,572,1
15346,570,1
15345,552,1
15345,599,1
15345,674,1
15345,644,1
15342,567,1
15341,652,1
15340,583,1
15340,561,1
15339,679,1
15338,546,1
15337,599,2
15336,546,1
15335,639,2
15334,561,1
15332,567,1
15332,546,1
15331,572,1
15330,573,1
15330,572,1
15329,552,1
15328,566,1
15327,599,1
15326,634,1
15326,626,1
15325,572,1
15324,567,1
15324,592,1
15324,561,2
15323,561,1
15323,573,1
15322,566,1
15322,564,1
15322,599,1
15321,626,1
15320,565,1
15318,663,1
15317,641,1
15315,572,1
15314,596,1
15313,566,1
15312,572,1
15312,599,1
15311,605,1
15311,644,1
15310,561,1
15309,574,1
15308,561,1
15306,599,1
15306,641,1
15305,679,2
15305,666,1
15304,599,1
15303,599,1
15303,552,1
15300,552,1
15299,599,1
15296,599,1
15294,572,1
15292,552,1
15291,626,1
15289,573,1
15288,651,1
15285,599,1
15283,561,1
15282,663,1
15280,562,1
15279,572,2
15279,567,1
15277,633,1
15275,599,1
15275,644,1
15273,561,1
15272,652,1
15271,572,1
15270,573,1
15270,592,1
15269,561,1
15268,574,1
15267,572,1
15267,599,1
15264,567,1
15264,599,1
15262,599,1
15258,599,1
15257,572,1
15257,599,1
15256,572,1
15255,562,1
15254,599,1
15252,595,1
15252,633,1
15252,561,1
15252,609,2
15251,573,1
15250,599,2
15250,639,2
15250,572,1
15249,639,1
15246,599,1
15245,572,1
15243,561,1
15242,567,1
15242,552,1
15241,651,1
15241,552,1
15241,611,1
15241,565,1
15241,695,1
15240,561,1
15239,599,1
15238,572,1
15238,561,1
15238,598,1
15237,599,1
15237,626,1
15237,616,1
15235,596,1
15235,572,1
15235,611,1
15235,604,1
15234,552,1
15234,599,1
15233,596,1
15233,644,1
15231,567,1
15230,577,1
15230,552,1
15230,695,1
15229,691,1
15229,625,2
15228,561,1
15228,599,1
15228,674,1
15228,567,1
15228,552,1
15227,634,1
15227,572,1
15227,564,1
15224,566,1
15224,606,1
15224,567,1
15223,572,1
15223,561,1
15223,599,1
15219,561,1
15219,598,1
15219,574,1
15218,695,2
15218,561,1
15217,609,1
15217,567,1
15214,641,1
15213,639,1
15213,644,1
15211,572,1
15210,572,1
15209,572,1
15209,691,1
15208,572,1
15207,572,2
15206,695,2
15204,644,1
15204,572,1
15204,563,1
15203,552,1
15202,572,1
15202,606,1
15201,572,1
15201,599,1
15200,626,1
15200,552,1
15199,611,1
15199,599,1
15197,573,1
15197,609,1
15196,572,1
15195,685,1
15194,561,1
15194,564,1
15194,599,1
15193,573,1
15193,633,1
15191,644,1
15191,561,1
15190,641,1
15189,599,1
15189,552,1
15186,605,1
15184,567,1
15183,567,1
15183,596,1
15181,599,1
15180,562,2
15179,567,1
15179,641,1
15177,641,2
15174,563,1
15173,572,1
15172,626,1
15172,634,1
15171,606,2
15171,605,1
15168,563,1
15165,669,1
15163,633,1
15160,572,1
15160,644,1
15160,578,1
15160,674,1
15159,567,3
15159,561,1
15156,561,1
15156,592,1
15155,577,1
15153,674,1
15153,583,2
15152,639,1
15151,570,1
15151,611,1
15150,599,1
15149,562,1
15148,562,1
15146,561,1
15145,561,1
15144,574,1
15142,651,1
15142,678,2
15142,612,1
15142,599,1
15142,644,1
15141,641,1
15136,562,1
15135,572,1
15134,599,1
15134,626,1
15131,651,1
15131,577,1
15131,599,1
15130,599,1
15129,639,1
15127,552,1
15127,649,1
15126,641,1
15125,572,1
15125,567,1
15119,599,1
15118,583,1
15117,570,1
15116,674,1
15115,552,2
15115,565,1
15114,565,1
15112,592,1
15110,599,1
15110,572,1
15109,570,1
15109,583,1
15107,599,1
15105,562,1
15100,583,1
15099,572,1
15099,599,1
15098,572,1
15098,552,2
15095,599,1
15094,572,1
15094,599,1
15093,567,1
15092,599,1
15091,592,1
15091,550,1
15088,678,1
15086,572,1
15086,552,1
15084,562,1
15081,572,1
15081,561,1
15080,572,1
15079,573,1
15078,572,1
15078,570,1
15077,572,1
15077,599,1
15076,572,1
15076,609,1
15075,583,1
15074,599,1
15073,695,2
15072,570,1
15072,557,2
15072,572,1
15070,574,1
15070,599,2
15069,639,1
15068,574,1
15068,599,2
15066,572,1
15065,583,1
15062,572,1
15062,563,1
15062,599,1
15062,557,1
15061,572,1
15060,572,1
15060,669,1
15059,572,1
15059,639,1
15058,564,1
15057,567,1
15057,649,2
15056,567,1
15054,634,1
15052,609,1
15051,572,1
15051,641,1
15050,566,1
15050,583,1
15050,599,1
15049,570,1
15047,567,1
15046,561,1
15046,546,1
15045,605,1
15044,593,1
15044,599,1
15043,570,1
15042,561,1
15042,599,1
15042,639,1
15041,572,2
15040,651,1
15039,552,1
15038,651,2
15037,572,1
15037,674,1
15036,626,1
15036,634,1
15031,561,1
15030,625,2
15029,599,1
15029,570,1
15029,572,1
15028,567,1
15028,552,1
15028,649,1
15026,567,1
15026,572,1
15025,572,2
15024,570,1
15024,552,1
15023,599,1
15023,572,1
15022,583,1
15022,644,1
15021,599,1
15021,666,1
15020,644,1
15020,674,3
15020,639,1
15020,565,1
15019,572,1
15018,695,1
15018,583,1
15018,663,1
15017,599,1
15016,644,1
15016,565,1
15016,639,1
15016,674,1
15014,572,1
15013,552,1
15013,599,1
15012,695,1
15011,567,1
15011,561,1
15010,599,1
15008,574,1
15007,599,1
15006,598,1
15005,561,1
15004,570,1
15002,583,1
15001,565,1
15000,599,2
14999,561,1
14999,596,1
14999,606,1
14999,674,1
14999,599,1
14998,572,1
14997,572,1
14994,651,1
14994,567,1
14994,606,1
14993,572,1
14992,549,1
14992,605,1
14990,573,1
14989,572,1
14989,674,1
14987,649,1
14986,641,1
14985,552,1
14985,599,1
14985,572,1
14983,572,1
14982,644,1
14982,572,1
14980,599,1
14979,639,3
14978,565,1
14978,573,3
14977,567,1
14976,572,1
14975,652,1
14973,552,1
14969,644,1
14968,567,1
14967,567,1
14966,552,1
14966,570,1
14966,572,1
14965,552,2
14965,567,1
14964,563,1
14964,599,1
14964,626,1
14963,567,1
14963,562,1
14962,572,2
14961,599,1
14957,562,1
14956,562,1
14954,644,1
14954,634,1
14951,570,1
14949,565,1
14948,605,1
14948,674,1
14947,549,1
14946,561,1
14946,644,1
14944,567,1
14943,583,1
14942,572,1
14942,561,1
14941,583,1
14940,552,1
14937,639,1
14934,562,1
14933,562,1
14932,596,1
14931,583,1
14929,572,1
14928,583,1
14926,632,1
14925,566,1
14924,651,1
14924,563,1
14924,570,1
14923,599,1
14923,552,1
14923,649,1
14922,599,1
14921,599,1
14921,566,2
14920,599,1
14919,599,1
14918,651,1
14917,651,1
14914,572,1
14913,572,1
14913,599,1
14912,599,1
14911,572,1
14911,552,1
14910,599,1
14908,599,1
14908,583,1
14907,552,1
14906,552,1
14906,644,1
14905,567,1
14905,583,1
14902,567,1
14902,583,1
14900,572,1
14899,567,1
14899,649,1
14898,609,1
14898,599,1
14897,639,1
14895,567,2
14892,599,1
14890,572,1
14890,563,1
14889,570,1
14887,561,1
14885,599,1
14884,572,1
14884,599,1
14882,565,1
14881,599,1
14880,570,1
14879,599,1
14879,572,1
14877,563,1
14875,577,1
14875,552,1
14873,567,2
14873,572,1
14871,633,1
14871,599,1
14870,599,1
14868,572,1
14868,546,1
14867,626,1
14867,634,1
14866,561,1
14866,685,1
14864,550,1
14864,549,1
14864,685,1
14857,572,1
14830,593,1
14827,567,1
14825,567,3
14825,605,1
14824,599,1
14824,572,1
14824,561,1
14824,570,1
14824,625,1
14821,572,1
14819,577,1
14817,567,1
14816,552,1
14815,567,1
14815,674,1
14814,605,1
14814,572,1
14814,674,1
14814,644,1
14813,599,2
14813,604,1
14811,651,1
14810,641,1
14807,561,1
14805,572,1
14804,572,1
14804,644,1
14802,639,1
14801,663,1
14799,572,1
14799,552,1
14798,566,2
14798,599,1
14790,561,1
14788,567,1
14788,552,1
14788,625,1
14788,611,1
14787,641,1
14785,599,1
14784,599,1
14781,566,1
14781,599,1
14780,599,1
14780,583,1
14775,565,1
14773,565,1
14772,567,1
14772,564,2
14771,572,1
14770,651,1
14770,595,1
14769,572,1
14768,572,1
14766,599,1
14764,574,1
14763,685,1
14762,572,1
14762,561,1
14761,695,1
14761,566,1
14759,572,3
14758,583,1
14757,550,1
14757,549,1
14757,685,1
14756,651,1
14756,567,1
14756,606,1
14756,649,2
14754,695,1
14753,695,1
14752,567,1
14752,572,1
14748,570,1
14747,572,1
14746,546,1
14746,572,1
14743,567,1
14743,561,1
14742,663,1
14742,599,1
14740,633,1
14740,583,1
14739,598,1
14738,566,1
14738,564,1
14738,599,1
14738,583,1
14737,572,1
14737,570,1
14736,577,1
14735,641,1
14735,583,1
14735,599,1
14735,572,1
14733,567,1
14733,695,1
14732,572,1
14731,625,1
14731,651,1
14729,599,1
14726,572,1
14725,561,1
14724,599,1
14723,572,1
14721,592,1
14721,599,1
14720,572,1
14720,599,1
14719,570,1
14719,572,1
14718,626,1
14717,644,1
14716,552,1
14714,567,1
14714,651,1
14712,561,1
14711,572,1
14709,599,1
14709,573,1
14702,570,1
14702,567,1
14701,649,1
14701,577,1
14700,567,1
14700,674,1
14699,572,1
14699,605,1
14699,674,1
14699,583,1
14694,572,1
14693,572,1
14693,561,1
14692,572,1
14691,651,1
14690,599,1
14690,572,1
14687,549,1
14687,550,1
14687,592,1
14684,609,1
14680,570,1
14673,562,1
14672,599,1
14670,685,1
14669,599,1
14666,572,3
14665,685,1
14664,566,1
14664,567,1
14662,572,1
14662,567,1
14661,567,1
14661,572,1
14660,567,1
14660,572,1
14658,567,1
14658,572,1
14655,567,1
14655,592,1
14654,567,1
14654,678,2
14653,605,1
14653,599,1
14652,599,1
14650,599,1
14649,599,1
14648,583,2
14647,633,1
14646,596,1
14646,583,1
14644,572,1
14643,596,1
14643,583,1
14642,599,1
14641,572,1
14640,599,1
14639,572,1
14637,572,1
14637,599,1
14636,566,1
14634,644,1
14633,567,1
14633,572,1
14631,561,1
14627,566,1
14625,679,1
14620,567,2
14616,572,1
14616,561,1
14615,685,1
14614,572,1
14614,599,1
14613,599,1
14613,572,1
14612,561,1
14611,604,1
14610,599,1
14610,633,1
14609,651,1
14609,567,1
14609,606,1
14609,649,1
14607,583,1
14606,633,1
14605,633,1
14604,633,1
14597,564,1
14597,674,1
14595,567,1
14594,572,1
14593,561,1
14592,567,1
14591,561,2
14588,552,1
14588,572,1
14586,552,1
14584,567,2
14584,572,1
14583,599,1
14581,596,1
14578,567,1
14577,572,1
14576,561,1
14576,674,1
14575,583,1
14574,599,1
